2026-04-16 06:21:28,365 [Worker-Main-11] INFO treasure2 | SpawnerProcessor.java:81 | found mobSet -> treasure2:small_creeper_set_1
2026-04-16 06:21:28,366 [Worker-Main-11] INFO treasure2 | SpawnerProcessor.java:81 | found mobSet -> treasure2:small_dungeon_set_2
2026-04-17 00:01:12,195 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-17 00:01:12,202 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-17 00:01:12,202 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-17 00:01:12,205 [main] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 0 rarity weight.
2026-04-17 00:01:12,205 [main] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-17 00:01:12,207 [main] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-17 00:01:12,209 [main] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-17 00:01:12,210 [main] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-17 00:01:12,214 [main] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-17 00:01:12,655 [main] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-17 00:01:15,752 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:15,754 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:overworld
2026-04-17 00:01:17,093 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,093 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio_orbit
2026-04-17 00:01:17,101 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,104 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:earth_orbit
2026-04-17 00:01:17,200 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,201 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension gamma_creatures:gamma_dimension
2026-04-17 00:01:17,227 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,227 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:cretaceous
2026-04-17 00:01:17,250 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,251 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio
2026-04-17 00:01:17,301 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,301 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon
2026-04-17 00:01:17,336 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,337 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars
2026-04-17 00:01:17,343 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,343 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury_orbit
2026-04-17 00:01:17,363 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,363 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_end
2026-04-17 00:01:17,370 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,370 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus_orbit
2026-04-17 00:01:17,376 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,376 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:triassic
2026-04-17 00:01:17,391 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,391 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus
2026-04-17 00:01:17,397 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,398 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:jurassic
2026-04-17 00:01:17,404 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,404 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon_orbit
2026-04-17 00:01:17,416 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,416 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_nether
2026-04-17 00:01:17,423 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,423 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars_orbit
2026-04-17 00:01:17,442 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:01:17,442 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury
2026-04-17 00:40:31,867 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-17 00:40:31,881 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-17 00:40:31,882 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-17 00:40:31,885 [main] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 0 rarity weight.
2026-04-17 00:40:31,885 [main] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-17 00:40:31,887 [main] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-17 00:40:31,889 [main] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-17 00:40:31,901 [main] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-17 00:40:31,911 [main] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-17 00:40:32,337 [main] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-17 00:40:35,491 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:35,493 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:overworld
2026-04-17 00:40:37,214 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,215 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:cretaceous
2026-04-17 00:40:37,219 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,219 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus_orbit
2026-04-17 00:40:37,228 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,228 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus
2026-04-17 00:40:37,241 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,241 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_nether
2026-04-17 00:40:37,299 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,299 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension gamma_creatures:gamma_dimension
2026-04-17 00:40:37,302 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,302 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:earth_orbit
2026-04-17 00:40:37,308 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,308 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon
2026-04-17 00:40:37,319 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,319 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_end
2026-04-17 00:40:37,322 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,322 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon_orbit
2026-04-17 00:40:37,325 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,326 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:jurassic
2026-04-17 00:40:37,328 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,328 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars_orbit
2026-04-17 00:40:37,331 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,331 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury_orbit
2026-04-17 00:40:37,341 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,341 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury
2026-04-17 00:40:37,349 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,350 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars
2026-04-17 00:40:37,353 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,353 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:triassic
2026-04-17 00:40:37,362 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,362 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio
2026-04-17 00:40:37,367 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-17 00:40:37,367 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio_orbit
2026-04-22 19:51:50,926 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-22 19:51:50,951 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-22 19:51:50,951 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-22 19:51:50,959 [main] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 0 rarity weight.
2026-04-22 19:51:50,960 [main] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-22 19:51:50,971 [main] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-22 19:51:50,984 [main] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-22 19:51:50,991 [main] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-22 19:51:51,006 [main] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-22 19:51:51,476 [main] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-22 19:51:54,553 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:54,556 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:overworld
2026-04-22 19:51:56,021 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,021 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:cretaceous
2026-04-22 19:51:56,028 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,028 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus_orbit
2026-04-22 19:51:56,044 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,044 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus
2026-04-22 19:51:56,059 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,059 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_end
2026-04-22 19:51:56,118 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,118 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension gamma_creatures:gamma_dimension
2026-04-22 19:51:56,122 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,122 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:earth_orbit
2026-04-22 19:51:56,135 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,135 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon
2026-04-22 19:51:56,152 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,152 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_nether
2026-04-22 19:51:56,160 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,160 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon_orbit
2026-04-22 19:51:56,171 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,172 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:jurassic
2026-04-22 19:51:56,185 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,186 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars_orbit
2026-04-22 19:51:56,191 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,191 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury_orbit
2026-04-22 19:51:56,202 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,202 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury
2026-04-22 19:51:56,215 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,215 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars
2026-04-22 19:51:56,219 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,219 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:triassic
2026-04-22 19:51:56,233 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,233 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio
2026-04-22 19:51:56,241 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 19:51:56,241 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio_orbit
2026-04-22 20:00:08,582 [Server thread] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-22 20:00:08,587 [Server thread] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 7 rarity weight.
2026-04-22 20:00:08,587 [Server thread] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-22 20:00:08,587 [Server thread] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 7 rarity weight.
2026-04-22 20:00:08,587 [Server thread] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-22 20:00:08,587 [Server thread] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-22 20:00:08,588 [Server thread] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-22 20:00:08,588 [Server thread] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-22 20:00:08,589 [Server thread] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-22 20:00:08,671 [Server thread] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-22 21:56:47,093 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-22 21:56:47,102 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-22 21:56:47,102 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-22 21:56:47,106 [main] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 0 rarity weight.
2026-04-22 21:56:47,106 [main] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-22 21:56:47,108 [main] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-22 21:56:47,110 [main] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-22 21:56:47,111 [main] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-22 21:56:47,116 [main] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-22 21:56:47,848 [main] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-22 21:56:51,740 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:51,742 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:overworld
2026-04-22 21:56:54,042 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,043 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars_orbit
2026-04-22 21:56:54,070 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,070 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon_orbit
2026-04-22 21:56:54,094 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,094 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_end
2026-04-22 21:56:54,112 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,114 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio
2026-04-22 21:56:54,135 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,137 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars
2026-04-22 21:56:54,148 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,148 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio_orbit
2026-04-22 21:56:54,188 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,188 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury
2026-04-22 21:56:54,213 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,213 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:cretaceous
2026-04-22 21:56:54,219 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,219 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:earth_orbit
2026-04-22 21:56:54,225 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,225 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury_orbit
2026-04-22 21:56:54,232 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,232 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus_orbit
2026-04-22 21:56:54,255 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,256 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_nether
2026-04-22 21:56:54,262 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,262 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:triassic
2026-04-22 21:56:54,268 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,268 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:jurassic
2026-04-22 21:56:54,280 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,281 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus
2026-04-22 21:56:54,298 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,298 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon
2026-04-22 21:56:54,388 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-22 21:56:54,388 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension gamma_creatures:gamma_dimension
2026-04-23 00:40:46,922 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-23 00:40:46,931 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-23 00:40:46,931 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
2026-04-23 00:40:46,935 [main] INFO treasure2 | RarityOrderSetDataHandler.java:92 | loaded 0 rarity weight.
2026-04-23 00:40:46,935 [main] INFO treasure2 | RarityLootTableAssociationDataHandler.java:64 | loading rarity loot table associations from data packs...
2026-04-23 00:40:46,937 [main] INFO treasure2 | RarityItemAssociationDataHandler.java:62 | loading rarity item associations from data packs...
2026-04-23 00:40:46,939 [main] INFO treasure2 | RarityBlockAssociationDataHandler.java:62 | loading rarity block associations from data packs...
2026-04-23 00:40:46,940 [main] INFO treasure2 | MobSetDataHandler.java:67 | loading mobsets from data packs...
2026-04-23 00:40:46,945 [main] INFO treasure2 | ChestSubprocessorDataHandler.java:66 | loading chest subprocessors from data packs...
2026-04-23 00:40:47,362 [main] INFO treasure2 | TreasureTags.java:195 | in tags updated event
2026-04-23 00:40:50,564 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:50,567 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:overworld
2026-04-23 00:40:52,346 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,346 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:cretaceous
2026-04-23 00:40:52,353 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,353 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio_orbit
2026-04-23 00:40:52,361 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,361 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus
2026-04-23 00:40:52,374 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,375 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_nether
2026-04-23 00:40:52,391 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,391 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension minecraft:the_end
2026-04-23 00:40:52,398 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,398 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:triassic
2026-04-23 00:40:52,405 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,406 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:venus_orbit
2026-04-23 00:40:52,416 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,416 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:glacio
2026-04-23 00:40:52,426 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,426 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars
2026-04-23 00:40:52,434 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,434 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon_orbit
2026-04-23 00:40:52,442 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,442 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:earth_orbit
2026-04-23 00:40:52,448 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,448 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mars_orbit
2026-04-23 00:40:52,456 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,456 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury_orbit
2026-04-23 00:40:52,475 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,476 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:mercury
2026-04-23 00:40:52,492 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,492 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension ad_astra:moon
2026-04-23 00:40:52,567 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,567 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension gamma_creatures:gamma_dimension
2026-04-23 00:40:52,571 [Server thread] INFO treasure2 | WorldEventHandler.java:46 | In world load event
2026-04-23 00:40:52,571 [Server thread] INFO treasure2 | WorldEventHandler.java:56 | In world load event for dimension prehistoricfauna:jurassic
2026-04-23 01:32:14,006 [main] INFO treasure2 | RarityWeightDataHandler.java:67 | loading rarity weights from data packs...
2026-04-23 01:32:14,017 [main] INFO treasure2 | RarityWeightDataHandler.java:92 | loaded 0 rarity weight.
2026-04-23 01:32:14,018 [main] INFO treasure2 | RarityOrderSetDataHandler.java:64 | loading rarity order sets from data packs...
